"('Участники', 'std')","('Участники', 'count')","('Участники', 'median')","('Ставки', 'std')","('Ставки', 'count')","('Ставки', 'median')","('НМЦК', 'std')","('НМЦК', 'count')","('НМЦК', 'median')",ИНН
3.1208936883351943,253,3.0,31.288912030641672,253,16.0,151147.82774554339,253,52250.95,7d1fe852053206098c417570495f3e2e
2.1213203435596424,2,1.5,30.405591591021544,2,21.5,55971.744371602355,2,39582.0,7d48cd62b843b04de43b705f69b08249
3.2194981812894135,90,3.0,37.38179706167895,90,24.0,183269.76895264233,90,75710.04000000001,7d4e65f14124eb8e7e83fecf463f6ff1
2.848254572989239,22,5.0,35.51699184836337,22,53.5,36687.11698002219,22,16025.165,7d881cdff5ea119e18802050bf159b39
,1,4.0,,1,81.0,,1,63565.04,7d8afb30062345c9de8036f38179c5cd
3.4616121418624664,88,4.0,41.65668009893735,88,34.5,175287.88817902646,88,45078.345,7d90bc051d3a682fc4c20621c8738b61
2.592253147390073,54,2.0,33.00752725282389,54,4.0,198409.6500599783,54,56923.0,7dadb1ff8e0cb1d082f07988e406f309
3.238674264110392,14,3.5,24.729859159848324,14,12.0,35943.291760722925,14,39563.979999999996,7dd3249096de1eaa8c1a980973948eaa
3.5198442368033964,893,3.0,39.607758639106315,893,16.0,192819.00314991194,893,87583.0,7dd3c4b9724725d79334cf74d33e5cd7
2.543318396990135,75,1.0,29.78889689764256,75,1.0,47985.686219098614,75,22540.0,7ddd4cb65c8600b32706a3895075700f
3.022404823211367,193,2.0,36.791583660374584,193,8.0,165726.3857877811,193,50000.0,7de461158fc0dc46aa0334393e285502
1.7375855126986572,38,1.0,29.387391457416022,38,1.0,34757.53819866873,38,11082.4,7e0ea03f95727c7e328c47f35a70659f
1.1652093228074718,48,1.0,16.716649342742908,48,1.0,100632.40124050523,48,34125.0,7e12bc872c61509f679563b1165e6cf2
3.937656983702965,83,4.0,43.07249456929538,83,32.0,147826.03242549385,83,67700.0,7e2a5d07b17f27262e011b8af68d67b7
2.4244128727957572,10,1.0,17.563851766878724,10,1.0,90802.94443222598,10,88350.0,7e7db37235b909daab03eacde47b2b10
2.160246899469287,4,4.5,29.78114616106416,4,48.5,8430.066163838315,4,26179.405,7ea18803fc7c2f5b54233588a499530e
3.9547768255945543,56,3.0,35.15612673138562,56,24.5,415419.107499861,56,120495.0,7eaa036c7339ef6fce9dfcde60d36685
4.883211419234612,114,5.0,45.562222971301914,114,41.0,381966.07137586287,114,140423.5,7eb95b5ef76e0fb3025ad781f7480541
2.527281512192265,106,2.0,31.801331858845252,106,2.0,203607.4242526481,106,196919.6,7ec2ac7d5fab862887c7f3625c12a14d
2.088327347690278,9,2.0,32.96884050803796,9,3.0,13670.946553988842,9,15580.0,7ec83c516d953923ec513c5658552a33
2.877743952545163,40,2.5,32.712333986919894,40,5.0,18486.377720057153,40,7691.0,7ed3d936127ae25f41b2c289b6208d0b
2.9429523715086963,27,4.0,40.67223585236948,27,41.0,54288.50102111832,27,17082.55,7ed9bb56f66ce99ded9a843dff04bf3e
3.3362670528090193,54,3.0,43.85137849858788,54,39.5,153090.63523076504,54,49962.7,7ede62ada063e6146d067df687232d47
3.2638191129057583,135,2.0,34.42960949459417,135,7.0,110074.64985932602,135,34750.0,7efd7a9ae3400d6a40788c716586fef8
2.23606797749979,11,3.0,32.8580971064142,11,43.0,178517.28309145445,11,64957.5,7f28d571fd0a1c3ef1c50648ef9a6207
2.7278738142661045,39,3.0,20.541554604923274,39,6.0,96982.48418913472,39,41000.0,7f2e1fa61c66d873d3c282af37ce6e8c
4.174754056057845,57,4.0,38.53614486625357,57,35.0,138235.43673222675,57,96000.0,7f3125534647e64c4321e2d1a26e3199
3.8708084290929263,76,3.0,40.70490077826528,76,23.0,154774.04393529202,76,54650.0,7f780c6193014155c1194d7b71811e07
0.0,2,1.0,0.0,2,1.0,214030.26251005955,2,206182.25,7f888c9f2b44fd373f36f1ddd0e9c3f1
3.8622100754188224,25,6.0,38.77486299137625,25,63.0,80077.93084809047,25,26605.0,7f95dcf2013c1b5c8718275556d1c759
1.7786912857655988,19,2.0,15.449029568872055,19,3.0,25416.431803846805,19,19655.0,7f9ca7fb4dd0640ae9a23c6ef55fdcaf
,1,3.0,,1,23.0,,1,119000.0,7fa126d184db3ff25c4144314efe9463
2.7923290367138613,24,3.5,26.49842762630769,24,15.5,88485.79871710618,24,10074.955,7fe82639d17e52a0dfad0d7b3d3cae19
2.119176512447486,11,3.0,22.98299766823688,11,3.0,42508.126171874675,11,32376.52,7fe9fbaf324092d6ab448001359d2bd9
3.6351548389388273,156,4.0,40.108752079601786,156,41.5,208064.4683762644,156,87769.375,7ff01d257ddce38ac3040b041d06aa18
3.8964538931156976,136,2.5,47.89440033947595,136,7.0,171596.93997795857,136,56338.65,7ff0355e3f880569c474781d49fa2086
3.411960042364034,236,3.0,41.4379708399798,236,20.0,269118.76854620676,236,49055.5,8006866395c06cc482b097ff225c4aec
2.202868942753374,20,2.0,33.12253963057403,20,8.5,70628.39197688254,20,35563.5,800aeb869cfa34dc1c10dc53d72804f5
3.704602763138453,50,2.0,40.06822752684299,50,3.0,129863.60964926802,50,56046.5,801a155966779a6a39cf70921ce17855
3.0003404641672433,89,3.0,35.97075974580604,89,16.0,108407.72494865244,89,36405.0,802244378ebe59b4cfd17bf83b15da73
2.6801741236966925,16,4.0,53.356505382817815,16,20.0,35539.6106340741,16,39023.875,8049c0f57ae83d2f783e21f7738dcab1
,1,5.0,,1,114.0,,1,346318.6,8051c0da22961494258104a26c5df547
1.141049649224039,27,1.0,7.473219041952594,27,1.0,5213.577654947411,27,2289.25,8051e114b1f90fb3421aaee3e69d2575
3.355755528286157,443,2.0,35.67337760241905,443,9.0,171537.10382074476,443,64000.0,8068dcae8306d4bf10737704cc364240
3.3228717110226755,73,3.0,29.26578071489567,73,19.0,148464.2599582054,73,92814.75,806f151eccf5452a99a96da807f96e7d
0.5773502691896258,3,0.0,0.5773502691896258,3,0.0,13121.439567872623,3,27273.0,807aaef2dbf222b37a26aab9d892d6e4
2.8460498941515415,10,2.0,23.57399697406728,10,2.5,11640.597357822227,10,9687.21,80bf23c77009cc5ea00c9f8d147e0db6
3.285555020825522,91,3.0,40.62302047398486,91,17.0,115427.59074097581,91,40198.0,80c37bbd0579c7968d3253f96e58bd3a
,1,7.0,,1,72.0,,1,613572.3,80c58b1fd39af260c5a85c7a3337a20e
3.5564922022775134,203,4.0,41.47252460400382,203,26.0,149603.00252795263,203,46650.0,80ca016e6ed43a65b6b3da2f9b246470
2.5124782109377444,164,2.0,30.233513728752285,164,2.5,138767.3215101545,164,34140.39,80e88cec7cc08fd22ca4cd82ef01b774
3.572954358083827,38,3.0,34.269951670263836,38,23.5,46291.41821939262,38,32315.14,80eadda8c3e1f77880e8cb9f80303260
0.0,4,1.0,0.0,4,1.0,165212.3799588477,4,63155.0,80ed26ef49e4d78a7e5725ce078e742e
2.6593158660904557,114,2.0,36.405103322148236,114,5.5,146909.82545452248,114,63478.6,811bb6a6e769ef9e4696d9829af5d2f2
2.703862644762066,245,2.0,34.50140148723633,245,9.0,308864.7649084644,245,28000.0,8129f74669d30c058ed8533f1e9c1d62
3.9595492550327362,88,4.0,35.19350709269826,88,30.5,164668.7510464378,88,65625.2,812c2231c1459b4f1f6c96737abfbd9a
2.309401076758503,4,3.0,36.854443422740765,4,16.5,27042.89770334949,4,63465.41,816d984edb91895a658e620ff842632d
2.648179841889201,93,2.0,38.09250324117668,93,9.0,48074.061075448204,93,12226.1,817604993e16ded9605e9f63f0c4f46d
2.869378562220979,10,3.0,33.26058728685749,10,28.0,87350.08970188587,10,26959.8,81870ba6e77287a96aeea5b5d95a9b9d
3.0579958529334275,433,2.0,37.40283194239112,433,5.0,108347.9479590184,433,20008.4,818e87c647437fcd013f105f7c8b0fc8
2.404361117002265,15,3.0,32.05322953790341,15,20.0,30478.650435160926,15,7461.87,8194b8c0e3514958fb83037ed098f173
,1,0.0,,1,0.0,,1,217738.73,8199f691e0c905ed6459206164521c89
0.0,5,0.0,0.0,5,0.0,2713.764209912129,5,5172.3,81a6c29b8dd104f9610aab2b9efb0e0f
2.1547290184283368,14,1.0,20.86020976999876,14,1.0,105518.08129024482,14,16868.155,81b793e7ae0760f7542d38d0f043c5dd
3.3711605743557285,200,3.0,38.7671022399199,200,15.5,124323.35265124017,200,39966.1,81bf7406595ef27f326c3435fdaa1ea3
2.516370256861909,144,2.0,28.886237625636262,144,4.0,157972.24146849022,144,51332.6,81cc593d2e8e658ae604b28ca648bf6e
1.793203755891931,24,4.0,46.746231344649985,24,33.0,189442.55682605554,24,68919.42000000001,81cc7254c5ecc84eddf1b5ac61fbf4b4
3.281164468364299,150,2.0,37.20535250516459,150,8.0,83452.77649741706,150,22694.8,81e79f771f103b6fca1124ad5c517f22
1.3157626044356296,37,0.0,16.07644089815752,37,0.0,48641.207978928025,37,39307.0,820b4a64aa7e85ded8fef7e5fae5be6d
2.54000254000381,32,4.0,32.88995275058151,32,26.0,94315.72627481773,32,67475.0,821512c52fc11fea69f4efdd0bd163b5
3.1721642868278845,55,3.0,36.431310764785884,55,14.0,57972.57492851133,55,25986.0,822557ec9124e87a1ea0b235c8ea4a59
3.0159299284521404,16,2.5,36.82339609541738,16,14.5,93343.07213633925,16,58786.52500000001,82697fb758c9857e717ed2a0e0da0d5b
6.0,3,6.0,36.66060555964672,3,24.0,170671.33135509313,3,298560.0,8274b3ac89cd0700bef17c5cf13ac8be
3.9526179180129595,24,3.0,49.18228074347951,24,18.5,169437.58648536901,24,48300.0,82b34543def05f571338e9a1d9e397f2
5.131601439446884,3,7.0,32.78719262151,3,25.0,169306.04963696405,3,204979.95,82bec35893a82c9783980d5792d09364
1.3955712262794213,21,1.0,23.770730301099693,21,1.0,36085.388326215274,21,10962.59,82d550be4bd3af1fa83ea929700f7213
2.998412278269316,21,2.0,25.865586624481793,21,3.0,13269.608227332665,21,10000.0,82d74d88ed8d5f37a0a0d0d1a54e8411
,1,0.0,,1,0.0,,1,67500.0,82ec3044868ebe78a7a589e30408e5cc
1.903691393245269,69,2.0,22.779466457132205,69,4.0,129231.44457800545,69,28200.0,82ee19ef67159223ae2d933652c96ad3
1.5927467172350904,20,2.0,28.559448616231332,20,5.0,7266.275173161642,20,8750.0,83197c983b29f51c5f7557f3e288a9b8
1.6115148945997495,42,1.0,20.4532979828189,42,1.0,117192.96049991877,42,79235.0,8367fe4e1337697d0d45392436f22a7f
1.2954005859434672,27,1.0,21.528223044747268,27,1.0,184944.5005031721,27,89720.0,836b4c73d99ad6d5622fcff55c2fe938
2.0568833780186058,13,2.0,18.911399357028703,13,5.0,11683.096670864454,13,15477.4,839a43dc899517180a7e11822ca534ae
2.992719840750378,140,3.0,35.17356465536671,140,18.5,137127.14898285354,140,60730.57,83d2c553ca9935dc8b86b9871e2dda41
1.2233031464993842,51,2.0,30.255189151420538,51,3.0,203830.65489838255,51,490500.0,83e47904c4fb22ab9a79e98a4b413c1c
3.172871619663779,247,2.0,30.12954103993369,247,4.0,34168.510728216985,247,7320.0,83f758719afbc205a45ad18bdcdf250c
3.3743312094563436,81,3.0,38.998005647012825,81,17.0,199811.61171523968,81,89483.2,8403e29f56f97f071079bd4f59a21333
2.639659642890164,33,3.0,28.980237519155473,33,16.0,69264.27721449173,33,15499.04,84107afba46b1f840d178aef300dcd87
2.6227443411030134,12,2.5,42.96298618366956,12,20.5,52073.277019129,12,17806.5,8417d6400863b27385658022a7552f13
3.1577554485697426,159,3.0,32.05903220709025,159,15.0,161863.58610603688,159,52500.0,8443bd1eb33a083467a82cc26a76edf6
1.7842959735459027,33,2.0,18.366275500426745,33,4.0,79538.24261107594,33,48990.0,84484eb10bfc6621c9c792180cf083d6
2.5226819162615235,80,3.0,31.82690526479408,80,17.0,104398.69575837035,80,45615.0,84498d54b0e9db8ea302ebf3101e97a6
2.1213203435596424,2,2.5,18.384776310850235,2,14.0,17680.497956788433,2,30502.0,844a7071dde850fa64cdadb270a4e1c9
2.8403397798071373,47,2.0,29.85235019577045,47,6.0,49711.0509746798,47,19390.0,8465585ec556e45cfa55ab1446a0a338
1.5,9,7.0,30.068440450264646,9,38.0,26422.777935857728,9,70383.19,846a6d7528647a60665dddb570991c34
2.6260990835070173,37,2.0,32.715536161070425,37,6.0,143510.30284524747,37,14850.0,847cb9560a6c2a881b859fb8a3baabbb
1.9133657938221487,27,2.0,24.24924000923825,27,4.0,159778.40924302736,27,64000.0,84b6a35a3282c81790b64159f486c300
2.9631576114515124,33,3.0,30.634050919811042,33,17.0,61108.30643114636,33,24253.77,84bc75a6b15694e55ae2463e1a41feb4
2.759385375454691,61,2.0,36.92030998810121,61,13.0,57667.440901708724,61,14400.0,84c798bf7ea3d9c02e3c216c2a8570a7
3.544522021886218,11,2.0,30.077777964349814,11,17.0,25183.497892126143,11,98000.0,84cb162db26691af047293e68e273519
4.090113966390731,31,1.0,32.924906413923054,31,1.0,39139.03920253893,31,10980.0,851eb27cbff6d47ac53f5ef0978a80e5
2.9878542011404647,45,2.0,40.0231877235629,45,13.0,105672.1969601207,45,88960.0,851feb84c348cc9f2fe114328a3bf3fb
3.060166880703676,135,2.0,35.83904193025698,135,4.0,183160.2875315494,135,162525.1,851ffc9d4d6d000b4e1931c672d7c99a
2.118806036235919,134,1.0,26.305271099573183,134,1.0,87847.71072675461,134,59490.0,852cd60734921e98bd5809c7810f4f5b
2.1213203435596424,2,3.5,23.33452377915607,2,18.5,0.0,2,56200.0,85496a52f3634a6c4f279e92ed180d27
3.3866957943510623,322,3.0,40.080214553000815,322,12.5,462656.6080161234,322,161750.0,8555df827dd0e98cf3cd4f5927050506
3.2547513873422944,14,1.0,23.42723126695011,14,1.0,26052.268185512945,14,13290.0,8556d971a82d68482dcb9b9ed51de7f3
0.7071067811865476,5,2.0,6.418722614352485,5,7.0,227394.24493597017,5,259600.0,855eebd6b721f5b8178c2520ff427775
3.0443053349816096,347,2.0,30.859292178821622,347,7.0,155853.90209265068,347,84088.8,856a86ec764054c91f2537b19d17ac56
3.639044800332022,17,6.0,32.156327709561396,17,35.0,159190.43068775046,17,62728.8,859cb0752df99a41ddd1512b7f094353
2.4267032964268394,19,2.0,32.12575800639387,19,2.0,29226.99461442192,19,17960.0,85a47d49d87e83c32e8474ddc04bb291
2.5265147470538447,534,1.0,30.414816916094928,534,1.0,871030.0344297476,534,131667.0,85b5f1ecbcf3bcacee74dd2cef549937
0.447213595499958,16,0.0,0.447213595499958,16,0.0,19872.171538674378,16,21641.5,85cb2909b29215782c08ba402620aa02
3.678437358581017,195,4.0,41.410264970631125,195,30.0,193296.5500329355,195,136930.0,85d5f6f32a1a7ce9d8335644e3453e13
3.175162059564322,198,4.0,38.62504190913836,198,45.5,181659.88908331812,198,93815.94,85df4120b61023715ea52b644d3a1780
2.941389646008395,141,3.0,37.28252984184829,141,13.0,56039.173864344535,141,13000.0,85ebc0b72b394215b5f42e2d1acaaf28
3.4673804626442823,33,3.0,43.81789104643874,33,7.0,140965.53488301174,33,31290.0,85fdd482b5c2cd5d0f5fc5a30e82c2f7
2.2576829460580528,47,2.0,30.948556282728262,47,21.0,234958.53696896852,47,549400.0,85ff4932d56e4e6da989a96642031253
,1,1.0,,1,1.0,,1,599000.0,860e31993e1e709c681132809b2a3ea2
3.2460229564006973,157,3.0,34.85539995130092,157,7.0,128651.4410097892,157,30773.2,8613d9634492eef28359e3c4440f9908
2.261119125129313,42,1.5,34.01434417648086,42,1.5,28616.48005653097,42,15385.0,8645ce4aab2994ae7f362393d428185c
3.593976442141304,4,2.5,21.24460715883759,4,11.5,40293.61210506976,4,98414.28,8647a7556f79318b431d0ba955cd9181
1.2798809468443688,15,2.0,13.477317805783732,15,2.0,153292.59361029312,15,270186.84,867db734e37aecaf6bdf7c7b1ec82a70
0.7071067811865476,2,2.5,56.568542494923804,2,55.0,36985.92729674355,2,32553.0,868869161d6b89ed38099474178f6026
3.231475100741073,59,2.0,31.85796392702595,59,4.0,153265.65757685306,59,145199.73,86899a46fb4ecf78ae7a2a1c66748c56
2.51110783475764,177,2.0,26.58975772203438,177,8.0,218409.25135296703,177,139285.0,869082ae2aeba2cefb5e66ae3a95f0a9
2.4992135673315583,47,3.0,31.158022830067395,47,30.0,130211.25215054746,47,12464.14,869c490004005c8612f523ba308d90a0
3.9436731455603926,104,3.0,39.4434477142624,104,22.0,163350.0212990418,104,63107.8,86b4473fa41b0f38f4844010fd612f18
2.30159694230951,33,3.0,29.253302066915143,33,23.0,48632.78409507803,33,32651.85,86cb0e89db9df1b8e12eb6493f88c759
0.0,4,0.0,0.0,4,0.0,3065.217882413364,4,4105.5,870c094f71739891b2bf926dfc430d1b
3.334938705332948,43,2.0,34.577692704684964,43,3.0,77631.3246547928,43,15390.0,870df91ff73d756f82ceeffd615ab2b6
2.7627116674701613,33,2.0,30.64221068652808,33,7.0,119632.9914701885,33,31320.0,875033179e206820b7e6f46df3f67fb1
2.569763926111638,63,3.0,33.01343424664886,63,16.0,556201.7870170617,63,174075.38,878c0ffd3d6c5c371aa08e02da31981a
3.5870136139505613,31,3.0,24.5970100464631,31,7.0,62730.22329217414,31,60044.9,87a8b8afbe3922641419ab4035dbd20d
3.1694485653177757,43,3.0,34.95993593685132,43,20.0,105944.73963403922,43,36665.5,87ae0aaa6cca941664a993da7e983357
3.175095908317913,166,3.0,34.38290285537743,166,9.0,397390.4451540812,166,55244.5,87bfa54acf4093917231e5786e0e4fc7
2.2878343682877227,193,2.0,24.61424646626217,193,2.0,706591.2390619423,193,299343.6,87bfa82491c7292a5c8419ece6406888
3.4340898152562627,98,4.0,38.46133855488678,98,39.5,132104.36784714778,98,43439.875,87de1777bb80bbfd22711d1a15c9722c
,1,3.0,,1,8.0,,1,10009.35,87ec5053eafd8d22798154ada966931b
2.050049439087434,37,2.0,26.787171417537774,37,2.0,36219.78757935983,37,8405.7,87fbd6af6e40a1fe4211ffe9dc48182c
2.1930626551751344,7,2.0,37.31334498923561,7,28.0,25158.365684059394,7,59000.0,880a493800ebbdd5f39d2809ea87d7f6
3.449940613319534,354,2.0,37.07606539165095,354,6.5,170677.14125187666,354,56042.5,880c69e950395ab516677e6ebd2817e6
2.5142319818085124,74,3.0,35.354218561370494,74,11.0,85046.08946662434,74,14987.5,88182f172b1f5645d694af46886630b0
2.2514757564231087,160,2.0,28.717348836789178,160,2.0,94077.6202013807,160,26567.605,881f9dbb1e1cc71e953357150f0671ad
2.160246899469287,4,3.5,12.553220038433698,4,21.0,31138.378933298696,4,49284.49,885039075dc10cee2be9b81966785a4e
2.9389246250853596,88,2.5,38.804413711728365,88,16.5,145790.7498126833,88,55509.755000000005,886266175b9e261ba72c19496f5fc0d0
2.921186973360886,31,2.0,23.866204116380366,31,7.0,13844.09409661689,31,10490.0,88638e2c89961fddd4611e863c85cbe5
3.1528152344276412,41,2.0,22.442990105555204,41,2.0,61096.12548163549,41,18756.4,8879f832aa7e61609d246d4b27f455a7
2.153254919099614,116,2.0,29.02419375432254,116,14.5,160836.0007606724,116,43225.0,8880c5dd72fe83c203a5f89902df3f85
3.010695914394848,59,2.0,32.72184992176859,59,5.0,169476.71596840897,59,31050.0,8881db6fb1c815ab728cc2324f54cee2
3.073181485764296,9,2.0,41.481923774097076,9,21.0,25841.54648153182,9,30000.0,88a5698a1f3ff3935a3b8c145aceaa3a
3.3238544149230838,89,3.0,35.91467871342951,89,21.0,146258.58007682252,89,75000.0,88c6ef4f2723bff6f1679ad7aa18e54e
1.5811388300841895,8,0.5,17.287485151320965,8,0.5,133628.43375248718,8,29937.5,88c97eb882ca5896341564defe1ff773
2.2416324018259157,55,3.0,32.895836012115986,55,7.0,52577.13962127314,55,29580.0,88e23b0d129c7387f83a917da8b0e14b
2.379789632049534,18,1.0,24.17582652641465,18,1.0,113613.52952365986,18,36250.0,88e76be1b5f7d6cc8df8f6c2262e3d30
3.114726901563334,149,1.0,26.24561843144995,149,1.0,609940.3076420127,149,18408.0,88ea3514406ae998aaaaa3d3523a50ec
0.5773502691896257,3,4.0,14.742229591663987,3,15.0,2446.434005166159,3,5716.45,88f4c0d988f2d949c6042f77d20a670d
3.174899127379504,102,4.0,37.96221133468821,102,29.0,102065.20312758174,102,70679.725,893798e2c4fd58300d92cae60c407926
3.732175221132824,179,4.0,37.95478728498186,179,21.0,217884.983750576,179,154368.75,893bf94d6f423f97872ebaebcf6e53ab
3.343252892241003,29,3.0,45.652791151270016,29,7.0,42004.504953272604,29,29101.78,897439899949b40f4074eeb324645ebb
3.6620642110310255,8,3.5,38.56626949624688,8,46.0,34595.3939065983,8,68789.56,89ac7374dccb497aab20624d5055980e
1.5275252316519468,3,1.0,16.46207763315433,3,1.0,6148.341580664929,3,2063.31,89b74a4ed7e88ad9f53d3ad937a67483
4.083744800816035,244,4.0,37.880836425995085,244,32.5,193575.48905948456,244,109181.68,89c2256b808908d0baccf34900432342
3.115880818090298,189,2.0,39.40614129334672,189,7.0,633734.9185205742,189,164977.12,89d72b82e884d589d8dba856c2b05feb
3.120143284794316,17,3.0,32.08685363931136,17,21.0,85341.13210516633,17,19700.25,89e5a2b708f8c15a3ecea7c76f4fd5f9
1.6066189622296625,50,1.0,22.73373830109903,50,1.0,81491.67342104609,50,6603.5,89eadaa5f0c36347f1f745b217a6e601
3.3103289820960438,213,3.0,37.19118094547014,213,12.0,131373.57902315963,213,30000.0,89f8bf3227c6be15c696b5803f6e7e75
2.6583202716502514,6,4.5,20.46134567096374,6,16.0,46177.96011085808,6,77350.0,89f8e960b41e6d23f32eb0e19e9e8b87
3.6337007436671724,201,3.0,37.13740319971109,201,12.0,332355.30093271064,201,128666.49,89f97b52aa6ab405c5302757c3c9d054
2.306596702831807,103,2.0,26.830353799718804,103,2.0,113322.41529866029,103,25924.0,89fdec52ceac18edaebe1f116e0bb0dd
1.3278545051047568,52,2.0,25.33117002750352,52,3.0,185499.88586716546,52,71191.5,8a1493d1b73913257e44cd75594b62f4
2.5873624493766707,9,1.0,31.53965757582032,9,1.0,27881.206690369607,9,16119.4,8a21173cd0e4eeb86f1d36448a19231a
3.3287423647994534,74,3.0,44.6925902068813,74,21.5,181088.2401418958,74,34740.0,8a2f56591b85b74bb7cf813c9cb570a1
1.5735915849388864,7,2.0,30.95003654125083,7,5.0,40516.10986517039,7,68514.38,8a5beba28d5c545774a390eed2474a2a
2.637359479598968,29,2.0,38.96840958793171,29,3.0,68229.90257869895,29,26200.0,8a5bfb7b64fc3404b1e36ee5e363fc50
3.166329266775808,13,2.0,18.852327612532527,13,8.0,37806.89416742035,13,43500.0,8a708d2f59891b469fbf6bcc7d890bef
3.971565602295062,25,3.0,37.995087401750595,25,25.0,132124.35230009814,25,15000.0,8a85028423f2449b9a204f19b8d1f27b
2.215909838025097,13,3.0,31.01509144651838,13,18.0,83328.28618919005,13,129087.5,8a8e923031e0b4176c8f86022ca646ee
3.779644730092272,7,3.0,24.972365679267305,7,37.0,69818.45863064718,7,156478.0,8a926ff009d99bfccfcbd8cc37727317
2.217355782608345,4,4.0,64.04685784642366,4,10.5,23406.753169024396,4,44043.04,8aa159173a2dbdb8506073a289e88b41
2.3110406943429385,33,3.0,43.956676329533764,33,31.0,81403.32069319543,33,13942.26,8ae8f188cf41a605c1a92b16dde302e3
3.047236042519718,93,3.0,36.49384982800276,93,23.0,195377.52034948414,93,70387.5,8aed585e7d36d623bdd8114180a07405
3.484660262185848,7,4.0,27.19331150257707,7,46.0,108602.31302721116,7,13990.0,8b3addfb4a845f7a94b6d415a03933bc
2.3281254406124448,35,2.0,30.486062389229602,35,6.0,11947.89139129832,35,12998.0,8b4103b1c159aa0b263e028851b42bae
2.170085985152983,57,2.0,35.38956135121738,57,2.0,50625.6240549273,57,16727.6,8b44f1706f513d36c7983e49df35b2ca
,1,1.0,,1,1.0,,1,90000.0,8b56878968629ea8fc8fa1b77e445146
1.5168865051037017,39,1.0,19.321102278399174,39,1.0,12743.43210445859,39,7012.39,8b657d62d68a76b1a844eb3a749f3f85
2.670359194258261,157,2.0,31.460422863677334,157,2.0,133851.7084847621,157,46944.0,8b7504bf2a44dce14d547a8c99884c74
3.4292626787233775,128,3.5,43.45272739099969,128,32.0,209426.5679674041,128,141415.825,8b76bfa6bfa3a98e6d65fd613a5cf928
1.9034674690672027,24,2.0,28.987972268371653,24,5.5,36739.940509352076,24,10588.48,8b7966ddc16939ef0cbe223a31adb87b
2.6823271779587095,38,1.0,36.90412783813755,38,1.0,20725.56235256065,38,19635.0,8ba7e9d359ff2c717b89287ecf10f7ef
2.6783833507803494,45,3.0,39.3304698495436,45,27.0,37174.916461654764,45,12196.8,8bb2808964729e09584a277ec9a05acb
2.8096867481343017,106,3.0,34.99634302548243,106,26.0,358073.78242804686,106,162746.0,8bd84cbfe478f1703f0d09257120e6f7
3.124068488616827,52,2.0,40.74813193767607,52,4.0,218488.59187504012,52,285750.0,8c02183d91111e3b29e67083976c0596
2.20105301223169,158,1.0,27.481954088676616,158,1.0,215026.8892688041,158,200014.5,8c0573e0234bcd0888c8d69d5819eb50
2.270934357735348,21,3.0,19.201314439133487,21,25.0,93068.0228275922,21,26130.15,8c202e52105ebb8f7c6f9eb73a892670
2.4802248187442912,12,4.0,31.020398958026824,12,45.0,25439.66230710458,12,11118.225,8c22b4040864a47b7655d93dd6b04e0b
1.770725269570513,29,2.0,33.40688109407248,29,2.0,90995.94290559093,29,40514.34,8c253d2dfc12882290333f6a7cbf67b2
3.506147777774335,413,3.0,35.308168525371,413,22.0,492493.35110679315,413,59760.0,8c4030aad97bbaf3e3c87cb38337bb71
2.3321095981676363,23,3.0,32.51755378788242,23,3.0,10013.753782508633,23,11251.0,8c47a97641b7285b9d20c34403744148
0.0,2,3.0,19.091883092036785,2,24.5,11981.924407206048,2,48452.5,8c82198cebf3b729cfb2e352a1cb39b0
2.910940060789754,69,3.0,31.54828232482806,69,20.0,64944.73169793202,69,18340.0,8c84996d23230a606edc99e8719c5b87
2.6675145121489856,47,3.0,39.61499496512598,47,19.0,196499.57158052042,47,22600.0,8c8dcd1eb4d8688f5e77219d3b02ec86
3.546105795116726,34,3.0,32.51024793867109,34,10.0,45860.36901773941,34,33050.0,8c9cd45b461a921dd41410b404a76e9b
1.8708286933869707,5,3.0,53.57984695760152,5,19.0,47587.58088134677,5,19053.0,8cc25352ee5861053f804b9204f70f0d
0.7071067811865476,2,0.5,0.7071067811865476,2,0.5,0.0,2,76650.0,8cc27ed9106a9ae88e6c5881bd92c2b8
,1,1.0,,1,1.0,,1,3434.5,8cc895083c4a9673ccb88cc5821f0cca
3.712779662790062,131,4.0,36.12505356409604,131,21.0,141259.31230855014,131,73600.0,8cd0145e69c32df41b0aadab878c195c
3.4852630924407144,18,4.5,40.5825230421987,18,50.0,106314.39655326192,18,15027.25,8cd3e5df402ecdd1d12fb6923f4ad4d0
1.5013221686128047,28,1.0,28.5471854819665,28,1.0,25488.447642483774,28,16682.5,8ce12e34408c675f7154324efa2023a3
3.5771264072343505,16,4.0,42.90061188374823,16,11.0,131490.85309991872,16,16460.6,8ce38739f9377a5be380b634c2ef1344
2.1580414400893364,21,2.0,24.831239924548196,21,3.0,155969.32397038874,21,66800.0,8cf7d36f8a70b07e039a5f015db55780
3.1400644083894256,134,3.0,35.70672650334958,134,16.5,156842.47635070313,134,37804.8,8d3db91b052b4d961c3c3dfb8169d574
,1,3.0,,1,4.0,,1,69140.0,8d968b9ea4adf4f24828f139275f8ae0
3.3263574401433487,179,3.0,42.209211531764005,179,30.0,259535.223650918,179,69600.0,8db832589e12fa6608f84511255a6482
3.0218704280538553,168,3.0,43.27315907094684,168,15.0,119331.8023627277,168,39750.0,8dd648bf305b88340fdc3eaabccca016
